Iteration,wt,bias,mse_loss
767,1.1397259,12.450055,14.881307
768,1.1365309,12.461884,14.866298
769,1.1333376,12.473705,14.851305
770,1.1301461,12.48552,14.836331
771,1.1269565,12.497329,14.821376
772,1.1237686,12.5091305,14.806437
773,1.1205826,12.5209255,14.791512
774,1.1173984,12.532714,14.776605
775,1.114216,12.544496,14.761714
776,1.1110353,12.556272,14.746841
777,1.1078564,12.568041,14.731981
778,1.1046792,12.579803,14.717143
779,1.1015038,12.591559,14.702316
780,1.0983303,12.603309,14.687509
781,1.0951585,12.615051,14.67272
782,1.0919883,12.626787,14.657946
783,1.08882,12.638516,14.6431875
784,1.0856535,12.650239,14.628448
785,1.0824888,12.661955,14.613726
786,1.0793259,12.673665,14.599015
787,1.0761647,12.685369,14.584322
788,1.0730053,12.697065,14.56965
789,1.0698477,12.7087555,14.55499
790,1.0666918,12.720439,14.540349
791,1.0635376,12.732116,14.525722
792,1.0603852,12.743786,14.51111
793,1.0572348,12.75545,14.496516
794,1.054086,12.767108,14.48194
795,1.0509388,12.778759,14.467379
796,1.0477935,12.790403,14.452834
797,1.04465,12.802041,14.438307
798,1.0415082,12.813672,14.423798
799,1.0383682,12.825297,14.409299
800,1.03523,12.836916,14.39482
801,1.0320935,12.848528,14.380356
802,1.0289587,12.860133,14.365908
803,1.0258257,12.871732,14.35148
804,1.0226945,12.883324,14.337065
805,1.019565,12.89491,14.322663
806,1.0164373,12.906489,14.308283
807,1.0133113,12.918062,14.293918
808,1.010187,12.929628,14.279567
809,1.0070646,12.941189,14.265233
810,1.0039438,12.952743,14.250914
811,1.0008248,12.96429,14.236611
812,0.99770755,12.97583,14.222325
813,0.9945921,12.987364,14.2080555
814,0.9914783,12.998892,14.1938
815,0.9883663,13.010413,14.179563
816,0.985256,13.021928,14.165339
817,0.9821475,13.033436,14.151135
818,0.97904074,13.044938,14.136943
819,0.97593564,13.056434,14.122767
820,0.9728323,13.067923,14.108609
821,0.96973073,13.079405,14.094467
822,0.9666309,13.090881,14.080342
823,0.96353275,13.102351,14.06623
824,0.96043634,13.113814,14.0521345
825,0.9573417,13.125271,14.038051
826,0.9542488,13.136722,14.02399
827,0.95115757,13.148166,14.009942
828,0.94806814,13.159603,13.995906
829,0.94498044,13.171035,13.98189
830,0.9418944,13.18246,13.967891
831,0.9388101,13.193878,13.953903
832,0.9357276,13.20529,13.939935
833,0.9326468,13.216696,13.925981
834,0.9295677,13.228095,13.912042
835,0.92649037,13.239488,13.898122
836,0.92341477,13.2508745,13.884211
837,0.92034084,13.262255,13.87032
838,0.91726863,13.273628,13.856445
839,0.9141982,13.284996,13.842582
840,0.9111294,13.296357,13.828736
841,0.90806234,13.307712,13.814906
842,0.904997,13.31906,13.801093
843,0.9019334,13.330402,13.787294
844,0.8988714,13.341738,13.773509
845,0.8958113,13.353067,13.759744
846,0.8927528,13.36439,13.745992
847,0.88969606,13.375707,13.732254
848,0.886641,13.387017,13.71853
849,0.88358766,13.398321,13.704826
850,0.880536,13.409618,13.691134
851,0.8774861,13.42091,13.677459
852,0.87443787,13.432195,13.663798
853,0.8713914,13.443474,13.650155
854,0.8683466,13.454746,13.636522
855,0.86530346,13.466012,13.622909
856,0.8622621,13.477272,13.609308
857,0.8592224,13.488525,13.595725
858,0.8561844,13.499773,13.582155
859,0.8531481,13.511014,13.568601
860,0.85011345,13.522248,13.555063
861,0.8470805,13.533477,13.541539
862,0.84404933,13.544699,13.52803
863,0.8410198,13.555915,13.514537
864,0.83799195,13.567124,13.50106
865,0.8349658,13.578327,13.4875965
866,0.8319414,13.589524,13.474146
867,0.8289187,13.600715,13.460713
868,0.8258977,13.611899,13.447296
869,0.82287836,13.623077,13.433894
870,0.8198607,13.63425,13.4205065
871,0.81684464,13.645415,13.407133
872,0.8138303,13.656574,13.393776
873,0.8108177,13.667727,13.380432
874,0.80780685,13.678874,13.367103
875,0.80479765,13.690015,13.35379
876,0.8017901,13.701149,13.340492
877,0.7987843,13.712277,13.327209
878,0.7957801,13.723399,13.313942
879,0.79277766,13.734515,13.300685
880,0.7897768,13.745625,13.287448
881,0.7867777,13.756728,13.274222
882,0.7837802,13.767825,13.261014
883,0.7807844,13.778916,13.247819
884,0.7777903,13.790001,13.234641
885,0.77479786,13.80108,13.221475
886,0.7718071,13.812152,13.208323
887,0.76881796,13.823218,13.195188
888,0.7658305,13.834278,13.182067
889,0.7628448,13.845332,13.168959
890,0.7598607,13.8563795,13.155869
891,0.75687826,13.867421,13.142793
892,0.7538975,13.878456,13.12973
893,0.7509184,13.889485,13.116682
894,0.74794096,13.900508,13.103648
895,0.74496526,13.911525,13.090631
896,0.7419912,13.922535,13.077627
897,0.7390188,13.933539,13.064637
898,0.7360481,13.944537,13.051665
899,0.733079,13.955529,13.038703
900,0.73011166,13.966515,13.025757
901,0.72714597,13.977494,13.012826
902,0.7241819,13.988468,12.99991
903,0.7212194,13.999435,12.987008
904,0.7182587,14.010397,12.974119
905,0.71529955,14.021352,12.961244
906,0.71234214,14.032301,12.948387
907,0.70938635,14.043243,12.935542
908,0.7064322,14.05418,12.922714
909,0.70347977,14.065111,12.909897
910,0.7005289,14.0760355,12.897093
911,0.69757974,14.086954,12.884308
912,0.6946322,14.097866,12.871533
913,0.69168633,14.108772,12.858774
914,0.6887421,14.119673,12.846032
915,0.6857995,14.130567,12.8333025
916,0.6828585,14.141455,12.820582
917,0.6799192,14.152336,12.807883
918,0.6769815,14.163212,12.795196
919,0.67404556,14.174082,12.782519
920,0.67111117,14.184945,12.769862
921,0.66817844,14.195803,12.757216
922,0.6652473,14.206654,12.744588
923,0.6623179,14.217499,12.73197
924,0.6593901,14.228338,12.719369
925,0.6564639,14.239171,12.7067795
926,0.6535394,14.249998,12.694205
927,0.6506166,14.260819,12.681647
928,0.64769536,14.271634,12.669099
929,0.64477575,14.282443,12.656569
930,0.6418578,14.293246,12.644049
931,0.6389414,14.304043,12.631546
932,0.6360267,14.314834,12.619055
933,0.63311356,14.325619,12.606581
934,0.6302021,14.336397,12.594116
935,0.6272923,14.34717,12.581668
936,0.62438405,14.357937,12.569234
937,0.6214774,14.368697,12.556813
938,0.6185725,14.379452,12.544406
939,0.61566913,14.390201,12.532013
940,0.61276746,14.400943,12.519635
941,0.6098674,14.411679,12.50727
942,0.606969,14.42241,12.494919
943,0.60407215,14.433134,12.482581
944,0.601177,14.443852,12.470261
945,0.5982834,14.454565,12.45795
946,0.59539145,14.465272,12.445654
947,0.5925011,14.475972,12.4333725
948,0.5896124,14.486667,12.4211035
949,0.58672535,14.497355,12.408849
950,0.5838399,14.508038,12.396607
951,0.58095604,14.518714,12.384382
952,0.5780738,14.529385,12.372168
953,0.57519317,14.54005,12.359967
954,0.5723141,14.550708,12.34778
955,0.5694367,14.56136,12.335609
956,0.566561,14.572007,12.323449
957,0.5636868,14.582648,12.311305
958,0.5608142,14.593283,12.299174
959,0.5579432,14.603911,12.287055
960,0.55507386,14.614534,12.27495
961,0.55220604,14.625152,12.26286
962,0.54933983,14.635762,12.250783
963,0.5464753,14.646367,12.238719
964,0.5436124,14.656966,12.226667
965,0.5407511,14.66756,12.214631
966,0.5378913,14.678147,12.202608
967,0.53503317,14.688728,12.190598
968,0.5321766,14.699304,12.178602
969,0.5293217,14.709873,12.166617
970,0.52646834,14.720437,12.154648
971,0.52361655,14.730995,12.142687
972,0.5207664,14.741547,12.130746
973,0.5179178,14.752092,12.118819
974,0.51507086,14.762632,12.106901
975,0.51222545,14.773167,12.094999
976,0.50938165,14.783695,12.083108
977,0.5065394,14.794217,12.071231
978,0.5036988,14.804733,12.05937
979,0.50085986,14.815244,12.047521
980,0.49802244,14.825748,12.035684
981,0.49518657,14.836247,12.023858
982,0.49235228,14.846741,12.012052
983,0.4895196,14.857227,12.000253
984,0.4866885,14.867708,11.988469
985,0.48385903,14.878183,11.9767
986,0.48103115,14.888653,11.964943
987,0.47820485,14.8991165,11.953197
988,0.4753801,14.9095745,11.941467
989,0.47255692,14.920027,11.9297495
990,0.4697353,14.930472,11.918043
991,0.46691525,14.940912,11.906352
992,0.46409684,14.951346,11.894673
993,0.46128,14.961775,11.883009
994,0.4584647,14.972198,11.871353
995,0.45565102,14.9826145,11.859715
996,0.45283887,14.993026,11.84809
997,0.4500283,15.003431,11.836476
998,0.4472193,15.013831,11.824876
999,0.44441184,15.024224,11.813288
1000,0.44160596,15.034612,11.80171
1001,0.4388017,15.044993,11.790152
1002,0.43599904,15.055369,11.778601
1003,0.43319792,15.06574,11.767067
1004,0.43039837,15.076104,11.755545
1005,0.42760038,15.086463,11.744035
1006,0.4248039,15.096816,11.732537
1007,0.42200902,15.107163,11.721054
1008,0.41921568,15.117505,11.709581
1009,0.4164239,15.127841,11.698125
1010,0.4136336,15.13817,11.686676
1011,0.41084498,15.148494,11.675245
1012,0.408058,15.158812,11.663823
1013,0.40527254,15.169124,11.652418
1014,0.40248865,15.17943,11.6410265
1015,0.3997063,15.189731,11.62964
1016,0.39692554,15.200026,11.618273
1017,0.39414632,15.210315,11.606918
1018,0.39136866,15.220598,11.595573
1019,0.38859254,15.230876,11.584245
1020,0.38581795,15.241148,11.572924
1021,0.38304496,15.251414,11.56162
1022,0.3802735,15.261675,11.550324
1023,0.3775035,15.27193,11.539046
1024,0.37473512,15.282179,11.527779
1025,0.37196827,15.292422,11.516525
1026,0.36920297,15.30266,11.5052805
1027,0.36643922,15.312892,11.494054
1028,0.363677,15.323118,11.482836
1029,0.36091632,15.333339,11.471627
1030,0.3581572,15.343554,11.460436
1031,0.35539958,15.353763,11.449256
1032,0.35264352,15.363966,11.438087
1033,0.349889,15.374164,11.426936
1034,0.34713605,15.384356,11.415795
1035,0.34438467,15.394542,11.404663
1036,0.34163478,15.404722,11.393542
1037,0.33888644,15.414897,11.3824415
1038,0.33613965,15.425066,11.371346
1039,0.3333944,15.435229,11.360269
1040,0.33065072,15.445387,11.349202
1041,0.32790855,15.455539,11.338148
1042,0.32516792,15.465685,11.327105
1043,0.32242882,15.475825,11.316076
1044,0.31969127,15.48596,11.305057
1045,0.3169553,15.496089,11.294052
1046,0.31422082,15.506212,11.283058
1047,0.31148788,15.51633,11.272075
1048,0.3087565,15.526443,11.2611065
1049,0.30602658,15.53655,11.250148
1050,0.3032982,15.546651,11.239209
1051,0.30057132,15.5567465,11.228273
1052,0.29784596,15.566836,11.217353
1053,0.2951221,15.5769205,11.206446
1054,0.29239973,15.586999,11.195552
1055,0.28967893,15.597072,11.184667
1056,0.28695965,15.607139,11.173793
1057,0.2842419,15.6172,11.162935
1058,0.28152573,15.627255,11.152091
1059,0.2788111,15.637305,11.141255
1060,0.27609798,15.64735,11.130432
1061,0.27338636,15.65739,11.119622
1062,0.27067617,15.667423,11.108824
1063,0.26796755,15.677451,11.098039
1064,0.26526037,15.687473,11.087262
1065,0.26255473,15.69749,11.076503
1066,0.25985065,15.7075,11.065751
1067,0.2571481,15.717505,11.055015
1068,0.2544471,15.727505,11.0442915
1069,0.25174764,15.737499,11.033575
1070,0.24904962,15.747488,11.022871
1071,0.24635307,15.757471,11.012182
1072,0.24365807,15.767448,11.001506
1073,0.24096458,15.77742,10.990836
1074,0.23827258,15.787386,10.980184
1075,0.2355821,15.797346,10.969545
1076,0.23289317,15.8073015,10.958911
1077,0.23020573,15.817251,10.948293
1078,0.22751977,15.827195,10.937685
1079,0.2248353,15.837133,10.927092
1080,0.22215232,15.847066,10.916507
1081,0.21947087,15.856993,10.905938
1082,0.21679099,15.866915,10.895379
1083,0.21411254,15.876831,10.884832
1084,0.21143557,15.886742,10.874296
1085,0.20876007,15.8966465,10.863775
1086,0.20608611,15.906546,10.853258
1087,0.20341368,15.91644,10.842759
1088,0.20074269,15.926329,10.8322735
1089,0.1980732,15.936212,10.821793
1090,0.1954052,15.946089,10.811331
1091,0.1927387,15.95596,10.800878
1092,0.1900737,15.965827,10.790434
1093,0.18741019,15.975688,10.780006
1094,0.18474811,15.985543,10.769584
1095,0.18208757,15.995393,10.759177
1096,0.1794285,16.005238,10.748784
1097,0.17677093,16.015076,10.738401
1098,0.17411487,16.024908,10.728029
1099,0.17146033,16.034737,10.717671
1100,0.16880724,16.04456,10.707319
1101,0.16615558,16.054377,10.69698
1102,0.16350539,16.064188,10.686656
1103,0.16085666,16.073994,10.676346
1104,0.15820947,16.083794,10.666041
1105,0.15556379,16.093588,10.655749
1106,0.15291962,16.103376,10.645474
1107,0.15027694,16.113161,10.635202
1108,0.1476357,16.12294,10.624946
1109,0.1449959,16.132713,10.614705
1110,0.14235756,16.14248,10.60447
1111,0.13972068,16.152243,10.594245
1112,0.13708529,16.161999,10.584037
1113,0.13445143,16.17175,10.573839
1114,0.13181911,16.181494,10.563653
1115,0.12918831,16.191235,10.5534725
1116,0.12655887,16.20097,10.543311
1117,0.12393087,16.2107,10.533155
1118,0.12130432,16.220423,10.523015
1119,0.11867927,16.23014,10.512886
1120,0.11605573,16.239853,10.502767
1121,0.113433726,16.24956,10.492655
1122,0.110813215,16.259262,10.482561
1123,0.10819409,16.268959,10.472474
1124,0.10557637,16.27865,10.462402
1125,0.10296014,16.288336,10.452339
1126,0.100345366,16.298016,10.4422865
1127,0.097732104,16.30769,10.432249
1128,0.09512035,16.31736,10.422216
1129,0.09250998,16.327024,10.412199
1130,0.08990106,16.336683,10.40219
1131,0.087293565,16.346336,10.392196
1132,0.084687546,16.355984,10.382211
1133,0.082083054,16.365625,10.372241
1134,0.07948004,16.375263,10.362277
1135,0.07687841,16.384895,10.352326
1136,0.07427823,16.394522,10.342385
1137,0.07167949,16.404142,10.3324585
1138,0.0690822,16.413757,10.32254
1139,0.06648644,16.423367,10.312633
1140,0.06389215,16.432972,10.302739
1141,0.06129924,16.442572,10.292855
1142,0.058707777,16.452166,10.282982
1143,0.056117788,16.461754,10.273119
1144,0.053529244,16.471336,10.263269
1145,0.05094221,16.480915,10.253427
1146,0.048356563,16.490488,10.243598
1147,0.045772303,16.500055,10.23378
1148,0.043189473,16.509617,10.223971
1149,0.040608175,16.519173,10.214179
1150,0.03802837,16.528725,10.2043915
1151,0.035449915,16.53827,10.194615
1152,0.032872863,16.547812,10.184852
1153,0.03029725,16.557346,10.175102
1154,0.027723119,16.566875,10.1653595
1155,0.025150508,16.5764,10.155631
1156,0.022579249,16.58592,10.145909
1157,0.020009425,16.595434,10.136202
1158,0.017441021,16.604942,10.126501
1159,0.014874112,16.614445,10.116818
1160,0.012308668,16.623943,10.1071415
1161,0.009744592,16.633436,10.097475
1162,0.0071819434,16.642923,10.087819
1163,0.004620761,16.652405,10.078174
1164,0.002061034,16.66188,10.068543
1165,-0.00049718353,16.671352,10.058922
1166,-0.0030540605,16.680819,10.04931
1167,-0.0056095426,16.690279,10.039709
1168,-0.0081635425,16.699734,10.030121
1169,-0.010716076,16.709185,10.020538
1170,-0.013267247,16.71863,10.010969
1171,-0.015817007,16.72807,10.001413
1172,-0.018365318,16.737503,9.991867
1173,-0.020912157,16.746931,9.982332
1174,-0.02345753,16.756355,9.972803
1175,-0.026001541,16.765774,9.963292
1176,-0.028544124,16.775187,9.953786
1177,-0.031085253,16.784594,9.944291
1178,-0.033624932,16.793997,9.934807
1179,-0.036163244,16.803394,9.925336
1180,-0.03870017,16.812786,9.915873
1181,-0.04123564,16.822172,9.9064245
1182,-0.04376964,16.831554,9.896983
1183,-0.04630227,16.84093,9.887549
1184,-0.048833538,16.850302,9.878134
1185,-0.051363353,16.859667,9.868722
1186,-0.05389171,16.869028,9.859324
1187,-0.056418702,16.878384,9.849937
1188,-0.058944292,16.887733,9.840559
1189,-0.06146846,16.897078,9.831191
1190,-0.06399118,16.906418,9.821834
1191,-0.066512525,16.915752,9.8124895
1192,-0.06903245,16.925081,9.803153
1193,-0.07155093,16.934404,9.793831
1194,-0.07406793,16.943724,9.784513
1195,-0.07658363,16.953037,9.77521
1196,-0.07909794,16.962345,9.765915
1197,-0.0816108,16.971647,9.756636
1198,-0.08412219,16.980946,9.74736
1199,-0.08663219,16.990238,9.738098
1200,-0.08914081,16.999525,9.728845
1201,-0.09164798,17.008808,9.719602
1202,-0.094153844,17.018085,9.71037
1203,-0.09665831,17.027357,9.70115
1204,-0.0991614,17.036623,9.691938
1205,-0.10166297,17.045885,9.682739
1206,-0.10416324,17.055141,9.673546
1207,-0.10666207,17.064392,9.664366
1208,-0.10915948,17.073639,9.655195
1209,-0.111655556,17.08288,9.646037
1210,-0.114150286,17.092115,9.636888
1211,-0.116643526,17.101345,9.627751
1212,-0.119135335,17.11057,9.618619
1213,-0.121625796,17.119791,9.609502
1214,-0.12411487,17.129005,9.600392
1215,-0.12660255,17.138216,9.591295
1216,-0.12908885,17.14742,9.582207
1217,-0.13157383,17.15662,9.573129
1218,-0.13405734,17.165813,9.564064
1219,-0.13653941,17.175003,9.555005
1220,-0.1390201,17.184187,9.545955
1221,-0.14149939,17.193365,9.53692
1222,-0.14397727,17.20254,9.527892
1223,-0.14645384,17.211708,9.518874
1224,-0.14892898,17.220871,9.509871
1225,-0.15140274,17.23003,9.500869
1226,-0.15387514,17.239183,9.491882
1227,-0.15634617,17.248331,9.482905
1228,-0.15881579,17.257475,9.47394
1229,-0.16128407,17.266613,9.464984
1230,-0.16375099,17.275745,9.456037
1231,-0.1662165,17.284874,9.447098
1232,-0.16868068,17.293997,9.4381695
1233,-0.17114349,17.303114,9.429253
1234,-0.17360485,17.312225,9.420349
1235,-0.17606477,17.321333,9.4114485
1236,-0.17852336,17.330435,9.402563
1237,-0.18098055,17.33953,9.393691
1238,-0.18343629,17.348623,9.38482
1239,-0.18589072,17.35771,9.375966
1240,-0.1883438,17.36679,9.367119
1241,-0.19079545,17.375868,9.358281
1242,-0.19324578,17.38494,9.349455
1243,-0.1956947,17.394005,9.340637
1244,-0.19814222,17.403067,9.331831
1245,-0.2005884,17.412123,9.323031
1246,-0.20303321,17.421173,9.314242
1247,-0.20547657,17.43022,9.305464
1248,-0.20791867,17.43926,9.296699
1249,-0.21035938,17.448298,9.28794
1250,-0.21279877,17.457329,9.279191
1251,-0.21523686,17.466354,9.270452
1252,-0.21767351,17.475376,9.2617235
1253,-0.2201089,17.484392,9.253003
1254,-0.22254284,17.493402,9.244293
1255,-0.22497544,17.502409,9.235594
1256,-0.2274067,17.51141,9.226904
1257,-0.22983658,17.520405,9.218224
1258,-0.23226508,17.529396,9.209554
1259,-0.23469226,17.538382,9.2008915
1260,-0.23711804,17.547361,9.192241
1261,-0.23954241,17.556337,9.1835985
1262,-0.24196547,17.565308,9.174967
1263,-0.24438713,17.574274,9.166344
1264,-0.24680752,17.583235,9.157735
1265,-0.24922656,17.59219,9.149132
1266,-0.25164416,17.601141,9.140536
1267,-0.25406048,17.610086,9.131952
1268,-0.25647545,17.619026,9.12338
1269,-0.25888902,17.627962,9.114814
1270,-0.26130128,17.636892,9.106259
1271,-0.26371214,17.645819,9.097714
1272,-0.26612172,17.65474,9.089177
1273,-0.26852995,17.663654,9.08065
1274,-0.27093676,17.672565,9.072135
1275,-0.2733423,17.68147,9.063627
1276,-0.27574646,17.69037,9.05513
1277,-0.27814922,17.699266,9.046643
1278,-0.28055066,17.708157,9.038164
1279,-0.28295073,17.717043,9.029694
1280,-0.2853495,17.725924,9.021237
1281,-0.28774694,17.734798,9.012787
1282,-0.29014298,17.74367,9.004346
1283,-0.29253772,17.752535,8.995912
1284,-0.2949311,17.761396,8.987491
1285,-0.29732323,17.770252,8.979079
1286,-0.29971397,17.779102,8.970675
1287,-0.30210334,17.787949,8.962281
1288,-0.30449137,17.79679,8.9539
1289,-0.30687803,17.805626,8.945522
1290,-0.30926344,17.814457,8.937156
1291,-0.3116475,17.823282,8.928801
1292,-0.31403017,17.832104,8.920454
1293,-0.31641153,17.84092,8.912118
1294,-0.31879154,17.849731,8.9037895
1295,-0.3211703,17.858538,8.895471
1296,-0.32354766,17.86734,8.887159
1297,-0.32592374,17.876137,8.878862
1298,-0.3282985,17.884928,8.870567
1299,-0.33067188,17.893715,8.8622875
1300,-0.333044,17.902496,8.854016
1301,-0.33541474,17.911274,8.845754
1302,-0.3377842,17.920046,8.837499
1303,-0.3401523,17.928812,8.829252
1304,-0.34251902,17.937574,8.821018
1305,-0.34488446,17.946331,8.812792
1306,-0.34724852,17.955084,8.804576
1307,-0.3496113,17.96383,8.796369
1308,-0.35197273,17.972574,8.78817
1309,-0.35433292,17.981312,8.779981
1310,-0.35669175,17.990044,8.771801
1311,-0.35904917,17.998772,8.763628
1312,-0.36140534,18.007494,8.755469
1313,-0.36376014,18.016212,8.747315
1314,-0.36611366,18.024925,8.739171
1315,-0.3684658,18.033634,8.731038
1316,-0.37081674,18.042337,8.722912
1317,-0.37316632,18.051037,8.714792
1318,-0.3755147,18.05973,8.706686
1319,-0.3778617,18.068419,8.69859
1320,-0.38020733,18.077103,8.690497
1321,-0.3825516,18.085781,8.68242
1322,-0.38489458,18.094456,8.674351
1323,-0.38723624,18.103125,8.666287
1324,-0.3895766,18.11179,8.658233
1325,-0.3919157,18.12045,8.650191
1326,-0.3942535,18.129105,8.642158
1327,-0.39659002,18.137754,8.6341305
1328,-0.3989252,18.1464,8.626111
1329,-0.40125912,18.15504,8.618105
